filename,Solve,Parse,ProofTerm,Steps
../smt-lib/QF_UF/NEQ/NEQ006_size3.smt2,0.288,7.894,Proofterm: 65.898,11704
../smt-lib/QF_UF/NEQ/NEQ016_size6.smt2,5.742,27.204,Error: ../smt-lib/QF_UF/NEQ/NEQ016_size6.smt2 Timeout,208569
../smt-lib/QF_UF/NEQ/NEQ027_size8.smt2,10.463,PARSING ERROR (HolPy) Timeout,,
../smt-lib/QF_UF/NEQ/NEQ046_size3.smt2,0.962,99.273,Error: ../smt-lib/QF_UF/NEQ/NEQ046_size3.smt2 Timeout,15914
../smt-lib/QF_UF/NEQ/NEQ032_size4.smt2,0.744,7.897,Proofterm: 98.223,26990
../smt-lib/QF_UF/NEQ/NEQ015_size5.smt2,30.500,PARSING ERROR (HolPy) Timeout,,
../smt-lib/QF_UF/NEQ/NEQ046_size4.smt2,5.912,PARSING ERROR (HolPy) Timeout,,
../smt-lib/QF_UF/NEQ/NEQ048_size7.smt2,19.095,72.204,Error: ../smt-lib/QF_UF/NEQ/NEQ048_size7.smt2 Timeout,456709
../smt-lib/QF_UF/NEQ/NEQ023_size6.smt2,53.202,102.500,Error: ../smt-lib/QF_UF/NEQ/NEQ023_size6.smt2 Timeout,210972
../smt-lib/QF_UF/NEQ/NEQ033_size5.smt2,4.719,PARSING ERROR (HolPy) Timeout,,
../smt-lib/QF_UF/NEQ/NEQ046_size5.smt2,26.420,PARSING ERROR (HolPy) Timeout,,
../smt-lib/QF_UF/NEQ/NEQ031_size9.smt2,49.675,PARSING ERROR (HolPy) Timeout,,
../smt-lib/QF_UF/NEQ/NEQ031_size7.smt2,3.828,PARSING ERROR (HolPy) Timeout,,
../smt-lib/QF_UF/NEQ/NEQ023_size5.smt2,0.406,8.766,Proofterm: 101.478,11480
../smt-lib/QF_UF/NEQ/NEQ041_size8.smt2,38.637,106.757,Error: ../smt-lib/QF_UF/NEQ/NEQ041_size8.smt2 Timeout,322215
../smt-lib/QF_UF/NEQ/NEQ006_size4.smt2,4.023,33.365,Error: ../smt-lib/QF_UF/NEQ/NEQ006_size4.smt2 Timeout,74371
../smt-lib/QF_UF/NEQ/NEQ033_size6.smt2,11.705,PARSING ERROR (HolPy) Timeout,,
../smt-lib/QF_UF/NEQ/NEQ004_size6.smt2,10.488,41.325,Error: ../smt-lib/QF_UF/NEQ/NEQ004_size6.smt2 Timeout,241493
../smt-lib/QF_UF/NEQ/NEQ015_size3.smt2,1.050,69.519,Error: ../smt-lib/QF_UF/NEQ/NEQ015_size3.smt2 Timeout,14398
../smt-lib/QF_UF/NEQ/NEQ027_size9.smt2,41.983,PARSING ERROR (HolPy) Timeout,,
../smt-lib/QF_UF/NEQ/NEQ004_size5.smt2,1.240,10.323,Proofterm: 234.986,48628
../smt-lib/QF_UF/NEQ/NEQ041_size6.smt2,0.210,5.925,Proofterm: 44.553,7804
../smt-lib/QF_UF/NEQ/NEQ046_size6.smt2,89.096,PARSING ERROR (HolPy) maximum recursion depth exceeded,,
