filename,Solve,Parse,ProofTerm,Steps
../smt-lib/QF_RDL/scheduling/orb03_950.smt2,21.532,15.862,Error: ../smt-lib/QF_RDL/scheduling/orb03_950.smt2 Timeout,62978
../smt-lib/QF_RDL/scheduling/orb05_800.smt2,0.684,5.063,Proofterm: 48.735,4455
../smt-lib/QF_RDL/scheduling/yn2_750.smt2,24.173,15.050,Error: ../smt-lib/QF_RDL/scheduling/yn2_750.smt2 Timeout,52374
../smt-lib/QF_RDL/scheduling/orb10_900.smt2,1.908,14.156,Proofterm: 140.323,11267
../smt-lib/QF_RDL/scheduling/orb09_800.smt2,0.338,5.676,Proofterm: 29.409,2803
../smt-lib/QF_RDL/scheduling/abz6_900.smt2,0.320,5.563,Proofterm: 21.714,2408
../smt-lib/QF_RDL/scheduling/yn1_750.smt2,4.168,9.108,Proofterm: 206.474,21703
../smt-lib/QF_RDL/scheduling/orb07_250.smt2,0.148,3.175,Proofterm: 5.708,1483
../smt-lib/QF_RDL/scheduling/orb01_900.smt2,1.630,6.997,Proofterm: 106.019,8876
../smt-lib/QF_RDL/scheduling/orb08_830.smt2,1.186,5.323,Proofterm: 28.642,2610
../smt-lib/QF_RDL/scheduling/orb07_330.smt2,0.126,4.071,Proofterm: 7.385,1541
../smt-lib/QF_RDL/scheduling/orb08_888.smt2,5.060,14.793,Error: ../smt-lib/QF_RDL/scheduling/orb08_888.smt2 Timeout,35355
../smt-lib/QF_RDL/scheduling/orb03_850.smt2,1.629,6.089,Proofterm: 133.228,9444
../smt-lib/QF_RDL/scheduling/orb04_950.smt2,2.289,7.166,Proofterm: 101.335,8294
../smt-lib/QF_RDL/scheduling/orb09_900.smt2,2.348,12.192,Proofterm: 169.782,13479
../smt-lib/QF_RDL/scheduling/orb02_800.smt2,0.300,3.588,Proofterm: 20.217,2262
../smt-lib/QF_RDL/scheduling/orb06_900.smt2,0.922,5.998,Proofterm: 65.204,5458
../smt-lib/QF_RDL/scheduling/orb10_800.smt2,0.263,3.673,Proofterm: 21.475,2411
../smt-lib/QF_RDL/scheduling/orb04_850.smt2,0.272,5.261,Proofterm: 23.340,2538
../smt-lib/QF_RDL/scheduling/abz6_800.smt2,0.228,4.888,Proofterm: 9.302,1671
../smt-lib/QF_RDL/scheduling/orb08_700.smt2,0.503,5.232,Proofterm: 38.123,3528
../smt-lib/QF_RDL/scheduling/orb01_1000.smt2,78.095,59.979,Error: ../smt-lib/QF_RDL/scheduling/orb01_1000.smt2 Timeout,225765
../smt-lib/QF_RDL/scheduling/abz7_500.smt2,1.695,4.873,Proofterm: 89.576,13625
../smt-lib/QF_RDL/scheduling/abz5_1200.smt2,3.035,14.644,Proofterm: 294.928,26282
