filename,Solve,Parse,ProofTerm,Steps
../smt-lib/QF_UFLIA/mathsat/Hash/hash_uns_03_12.smt2,0.046,1.449,Proofterm: 3.143,686
../smt-lib/QF_UFLIA/mathsat/Hash/hash_uns_03_14.smt2,0.062,1.742,Proofterm: 4.210,788
../smt-lib/QF_UFLIA/mathsat/Hash/hash_uns_05_16.smt2,0.088,2.256,Proofterm: 13.000,2423
../smt-lib/QF_UFLIA/mathsat/Hash/hash_uns_04_10.smt2,0.076,1.896,Proofterm: 5.402,1007
../smt-lib/QF_UFLIA/mathsat/Hash/hash_uns_05_07.smt2,0.055,1.739,Proofterm: 5.528,1118
../smt-lib/QF_UFLIA/mathsat/Hash/hash_uns_05_13.smt2,0.086,1.839,Proofterm: 8.944,1988
../smt-lib/QF_UFLIA/mathsat/Hash/hash_uns_04_07.smt2,0.045,1.592,Proofterm: 3.863,731
../smt-lib/QF_UFLIA/mathsat/Hash/hash_uns_05_03.smt2,0.043,1.510,Proofterm: 2.529,538
../smt-lib/QF_UFLIA/mathsat/Hash/hash_uns_04_05.smt2,0.047,1.271,Proofterm: 2.435,547
../smt-lib/QF_UFLIA/mathsat/Hash/hash_uns_05_09.smt2,0.053,1.775,Proofterm: 6.751,1408
../smt-lib/QF_UFLIA/mathsat/Hash/hash_uns_04_11.smt2,0.056,1.786,Proofterm: 5.543,1099
../smt-lib/QF_UFLIA/mathsat/Hash/hash_uns_03_15.smt2,0.058,1.491,Proofterm: 3.935,839
../smt-lib/QF_UFLIA/mathsat/Hash/hash_uns_03_16.smt2,0.069,1.933,Proofterm: 4.851,890
../smt-lib/QF_UFLIA/mathsat/Hash/hash_uns_04_08.smt2,0.063,1.539,Proofterm: 4.086,823
../smt-lib/QF_UFLIA/mathsat/Hash/hash_uns_05_06.smt2,0.055,1.596,Proofterm: 4.422,973
../smt-lib/QF_UFLIA/mathsat/Hash/hash_uns_03_07.smt2,0.040,1.166,Proofterm: 2.293,431
../smt-lib/QF_UFLIA/mathsat/Hash/hash_uns_04_06.smt2,0.039,1.606,Proofterm: 3.309,639
../smt-lib/QF_UFLIA/mathsat/Hash/hash_uns_04_15.smt2,0.056,1.934,Proofterm: 6.843,1467
../smt-lib/QF_UFLIA/mathsat/Hash/hash_uns_04_17.smt2,0.068,2.020,Proofterm: 8.295,1651
../smt-lib/QF_UFLIA/mathsat/Hash/hash_uns_03_04.smt2,0.036,0.883,Proofterm: 1.354,278
../smt-lib/QF_UFLIA/mathsat/Hash/hash_uns_03_18.smt2,0.052,1.523,Proofterm: 4.520,992
../smt-lib/QF_UFLIA/mathsat/Hash/hash_uns_03_10.smt2,0.046,1.427,Proofterm: 3.166,584
../smt-lib/QF_UFLIA/mathsat/Hash/hash_uns_05_19.smt2,0.112,2.766,Proofterm: 17.692,2858
../smt-lib/QF_UFLIA/mathsat/Hash/hash_uns_05_14.smt2,0.084,1.865,Proofterm: 10.268,2133
../smt-lib/QF_UFLIA/mathsat/Hash/hash_uns_03_13.smt2,0.058,1.452,Proofterm: 3.324,737
../smt-lib/QF_UFLIA/mathsat/Hash/hash_uns_04_04.smt2,0.034,1.418,Proofterm: 2.891,455
../smt-lib/QF_UFLIA/mathsat/Hash/hash_uns_05_10.smt2,0.070,2.155,Proofterm: 7.184,1553
../smt-lib/QF_UFLIA/mathsat/Hash/hash_uns_04_18.smt2,0.085,1.813,Proofterm: 8.087,1743
../smt-lib/QF_UFLIA/mathsat/Hash/hash_uns_03_20.smt2,0.062,1.974,Proofterm: 5.825,1094
../smt-lib/QF_UFLIA/mathsat/Hash/hash_uns_04_03.smt2,0.034,1.090,Proofterm: 1.763,363
../smt-lib/QF_UFLIA/mathsat/Hash/hash_uns_03_06.smt2,0.044,1.030,Proofterm: 1.747,380
../smt-lib/QF_UFLIA/mathsat/Hash/hash_uns_04_12.smt2,0.070,1.971,Proofterm: 5.895,1191
../smt-lib/QF_UFLIA/mathsat/Hash/hash_uns_04_09.smt2,0.074,1.689,Proofterm: 4.724,915
../smt-lib/QF_UFLIA/mathsat/Hash/hash_uns_04_14.smt2,0.063,1.937,Proofterm: 6.904,1375
../smt-lib/QF_UFLIA/mathsat/Hash/hash_uns_05_08.smt2,0.076,1.909,Proofterm: 6.225,1263
../smt-lib/QF_UFLIA/mathsat/Wisa/xs-05-12-1-4-2-1.smt2,0.221,1.383,Proofterm: 4.678,545
../smt-lib/QF_UFLIA/mathsat/Wisa/xs-06-17-2-2-4-1.smt2,22.462,1.346,Error: ../smt-lib/QF_UFLIA/mathsat/Wisa/xs-06-17-2-2-4-1.smt2 currently lia_generic is not supported,867
../smt-lib/QF_UFLIA/mathsat/Wisa/xs-06-09-3-5-5-3.smt2,18.199,1.444,Error: ../smt-lib/QF_UFLIA/mathsat/Wisa/xs-06-09-3-5-5-3.smt2 currently lia_generic is not supported,765
../smt-lib/QF_UFLIA/mathsat/Wisa/xs-07-16-2-4-3-5.smt2,10.183,1.651,Error: ../smt-lib/QF_UFLIA/mathsat/Wisa/xs-07-16-2-4-3-5.smt2 currently lia_generic is not supported,1511
../smt-lib/QF_UFLIA/mathsat/Wisa/xs-07-18-1-1-4-1.smt2,14.801,1.852,Error: ../smt-lib/QF_UFLIA/mathsat/Wisa/xs-07-18-1-1-4-1.smt2 currently lia_generic is not supported,1496
../smt-lib/QF_UFLIA/mathsat/Wisa/xs-06-05-5-2-5-5.smt2,25.704,1.301,Error: ../smt-lib/QF_UFLIA/mathsat/Wisa/xs-06-05-5-2-5-5.smt2 currently lia_generic is not supported,935
../smt-lib/QF_UFLIA/mathsat/Wisa/xs-07-15-4-4-1-5.smt2,32.131,1.147,Error: ../smt-lib/QF_UFLIA/mathsat/Wisa/xs-07-15-4-4-1-5.smt2 currently lia_generic is not supported,1380
../smt-lib/QF_UFLIA/mathsat/Wisa/xs-07-19-5-3-2-5.smt2,9.834,1.778,Error: ../smt-lib/QF_UFLIA/mathsat/Wisa/xs-07-19-5-3-2-5.smt2 currently lia_generic is not supported,1479
../smt-lib/QF_UFLIA/mathsat/Wisa/xs-05-06-2-2-5-1.smt2,19.296,1.545,Proofterm: 4.836,684
../smt-lib/QF_UFLIA/mathsat/Wisa/xs-05-19-1-4-2-1.smt2,27.231,0.828,Error: ../smt-lib/QF_UFLIA/mathsat/Wisa/xs-05-19-1-4-2-1.smt2 currently lia_generic is not supported,546
../smt-lib/QF_UFLIA/mathsat/Wisa/xs-09-15-5-3-2-3.smt2,43.982,1.118,Proofterm: 8.284,2496
../smt-lib/QF_UFLIA/mathsat/Wisa/xs-07-20-2-5-1-4.smt2,15.652,1.576,Error: ../smt-lib/QF_UFLIA/mathsat/Wisa/xs-07-20-2-5-1-4.smt2 currently lia_generic is not supported,1538
../smt-lib/QF_UFLIA/mathsat/Wisa/xs-06-18-1-2-1-5.smt2,17.783,0.734,Error: ../smt-lib/QF_UFLIA/mathsat/Wisa/xs-06-18-1-2-1-5.smt2 currently lia_generic is not supported,813
../smt-lib/QF_UFLIA/mathsat/Wisa/xs-10-18-2-2-5-3.smt2,48.534,0.849,Proofterm: 9.497,3775
../smt-lib/QF_UFLIA/mathsat/Wisa/xs-05-13-2-4-5-3.smt2,23.141,0.563,Error: ../smt-lib/QF_UFLIA/mathsat/Wisa/xs-05-13-2-4-5-3.smt2 currently lia_generic is not supported,481
../smt-lib/QF_UFLIA/mathsat/Wisa/xs-07-14-1-1-1-1.smt2,10.153,0.960,Error: ../smt-lib/QF_UFLIA/mathsat/Wisa/xs-07-14-1-1-1-1.smt2 currently lia_generic is not supported,1123
../smt-lib/QF_UFLIA/mathsat/Wisa/xs-05-09-5-1-2-5.smt2,27.480,0.552,Proofterm: 2.032,547
../smt-lib/QF_UFLIA/mathsat/Wisa/xs-10-19-3-4-2-4.smt2,33.641,0.868,Proofterm: 10.018,3659
../smt-lib/QF_UFLIA/mathsat/Wisa/xs-09-18-1-3-4-5.smt2,44.138,0.840,Proofterm: 8.023,2428
../smt-lib/QF_UFLIA/mathsat/Wisa/xs-07-13-5-3-2-1.smt2,45.233,0.461,Error: ../smt-lib/QF_UFLIA/mathsat/Wisa/xs-07-13-5-3-2-1.smt2 currently lia_generic is not supported,1055
../smt-lib/QF_UFLIA/mathsat/Wisa/xs-08-16-4-4-5-1.smt2,24.472,0.769,Proofterm: 6.473,1919
../smt-lib/QF_UFLIA/mathsat/Wisa/xs-09-13-2-3-1-3.smt2,26.271,0.826,Error: ../smt-lib/QF_UFLIA/mathsat/Wisa/xs-09-13-2-3-1-3.smt2 currently lia_generic is not supported,2438
../smt-lib/QF_UFLIA/mathsat/Wisa/xs-09-17-2-1-4-1.smt2,28.839,0.841,Error: ../smt-lib/QF_UFLIA/mathsat/Wisa/xs-09-17-2-1-4-1.smt2 currently lia_generic is not supported,2698
