filename,Solve,Parse,ProofTerm,Steps
../smt-lib/AUFLIA/20170829-Rodin/smt6494793641994132116.smt2,0.056,1.181,Proofterm: 2.561,507
../smt-lib/AUFLIA/20170829-Rodin/smt1067221439858864710.smt2,0.054,0.636,Proofterm: 1.377,176
../smt-lib/AUFLIA/20170829-Rodin/smt2028431836009354057.smt2,0.047,0.325,Proofterm: 0.080,24
../smt-lib/AUFLIA/20170829-Rodin/smt7167897106314245174.smt2,0.108,1.409,Proofterm: 3.963,1073
../smt-lib/AUFLIA/20170829-Rodin/smt187203562162184129.smt2,UNSAT checking is timeout! (veriT),,,
../smt-lib/AUFLIA/20170829-Rodin/smt3370959625805262414.smt2,unknown,,,
../smt-lib/AUFLIA/20170829-Rodin/smt6778019775420014465.smt2,0.038,0.654,Proofterm: 0.568,189
../smt-lib/AUFLIA/20170829-Rodin/smt8271699344477471898.smt2,0.050,1.208,Proofterm: 2.520,686
../smt-lib/AUFLIA/20170829-Rodin/smt7298304319217017721.smt2,UNSAT checking is timeout! (veriT),,,
../smt-lib/AUFLIA/20170829-Rodin/smt165394915331355550.smt2,UNSAT checking is timeout! (veriT),,,
../smt-lib/AUFLIA/20170829-Rodin/smt15958711530164407.smt2,0.038,0.743,Proofterm: 0.735,204
../smt-lib/AUFLIA/20170829-Rodin/smt5685105500145984710.smt2,0.216,1.293,Proofterm: 2.754,670
../smt-lib/AUFLIA/20170829-Rodin/smt2955478889681870273.smt2,unknown,,,
../smt-lib/AUFLIA/20170829-Rodin/smt9117518372948303191.smt2,0.041,0.612,Proofterm: 0.895,146
../smt-lib/AUFLIA/20170829-Rodin/smt2558929664246797875.smt2,UNSAT checking is timeout! (veriT),,,
../smt-lib/AUFLIA/20170829-Rodin/smt1385146095240948828.smt2,NO PROOF (veriT),,,
../smt-lib/AUFLIA/20170829-Rodin/smt1938006077979559801.smt2,0.043,0.405,Proofterm: 0.220,23
../smt-lib/AUFLIA/20170829-Rodin/smt4767614291706209016.smt2,0.043,0.320,Proofterm: 0.096,16
../smt-lib/AUFLIA/20170829-Rodin/smt2652479309494759971.smt2,unknown,,,
../smt-lib/AUFLIA/20170829-Rodin/smt4310888569041237574.smt2,10.841,2.179,Proofterm: 5.968,2543
../smt-lib/AUFLIA/20170829-Rodin/smt3759456331826728595.smt2,0.095,0.451,Proofterm: 0.379,69
../smt-lib/AUFLIA/20170829-Rodin/smt6582084939007828.smt2,0.078,1.555,Proofterm: 4.297,1009
../smt-lib/AUFLIA/20170829-Rodin/smt4395038952346533059.smt2,0.040,0.803,Proofterm: 0.675,239
../smt-lib/AUFLIA/20170829-Rodin/smt6971267712180855959.smt2,0.036,0.379,Proofterm: 0.213,35
../smt-lib/AUFLIA/20170829-Rodin/smt8425816376318890471.smt2,0.092,0.731,Proofterm: 1.131,207
../smt-lib/AUFLIA/20170829-Rodin/smt7430161103589433024.smt2,0.064,1.068,Proofterm: 3.444,702
../smt-lib/AUFLIA/20170829-Rodin/smt7898413264350582909.smt2,0.084,1.092,Proofterm: 1.858,462
../smt-lib/AUFLIA/20170829-Rodin/smt8113438910441120883.smt2,0.094,1.042,Proofterm: 1.747,342
../smt-lib/AUFLIA/20170829-Rodin/smt6627100461755092404.smt2,0.098,1.413,Proofterm: 2.679,851
../smt-lib/AUFLIA/20170829-Rodin/smt5008950242908012874.smt2,0.039,0.323,Proofterm: 0.075,11
../smt-lib/AUFLIA/20170829-Rodin/smt2252867488016605350.smt2,NO PROOF (veriT),,,
../smt-lib/AUFLIA/20170829-Rodin/smt7855789515762766802.smt2,0.201,1.766,Proofterm: 4.322,1133
../smt-lib/AUFLIA/20170829-Rodin/smt5721586361833342612.smt2,UNSAT checking is timeout! (veriT),,,
../smt-lib/AUFLIA/20170829-Rodin/smt2879621954064469259.smt2,0.139,0.805,Proofterm: 1.271,259
../smt-lib/AUFLIA/20170829-Rodin/smt8397081929538995814.smt2,0.138,0.667,Proofterm: 2.245,245
../smt-lib/AUFLIA/20170829-Rodin/smt3779937699978846193.smt2,0.156,1.334,Proofterm: 3.306,1009
../smt-lib/AUFLIA/20170829-Rodin/smt5081048436682706951.smt2,0.041,0.989,Proofterm: 2.034,371
../smt-lib/AUFLIA/20170829-Rodin/smt2144341854611566174.smt2,UNSAT checking is timeout! (veriT),,,
../smt-lib/AUFLIA/20170829-Rodin/smt4696038454699469549.smt2,NO PROOF (veriT),,,
../smt-lib/AUFLIA/20170829-Rodin/smt6997735148679854444.smt2,UNSAT checking is timeout! (veriT),,,
../smt-lib/AUFLIA/20170829-Rodin/smt6739123593344712706.smt2,0.030,0.372,Proofterm: 0.363,60
../smt-lib/AUFLIA/20170829-Rodin/smt1032124330408667615.smt2,0.035,0.275,Proofterm: 0.067,11
../smt-lib/AUFLIA/20170829-Rodin/smt9117787725777190694.smt2,unknown,,,
