FILENAME,STATUS
QF_AUFLIA/20170829-Rodin/smt1630796854449618649.smt2,RETURN PROOF
QF_AUFLIA/20170829-Rodin/smt4507590573018277494.smt2,UN-UNSAT
QF_AUFLIA/20170829-Rodin/smt7405460456682932921.smt2,RETURN PROOF
QF_AUFLIA/20170829-Rodin/smt7092645672798492791.smt2,RETURN PROOF
QF_AUFLIA/20170829-Rodin/smt8011955704126474321.smt2,RETURN PROOF
QF_AUFLIA/20170829-Rodin/smt7271452269704952934.smt2,RETURN PROOF
QF_AUFLIA/20170829-Rodin/smt8618877835758306362.smt2,RETURN PROOF
QF_AUFLIA/20170829-Rodin/smt1048206973303286471.smt2,RETURN PROOF
QF_AUFLIA/20170829-Rodin/smt1946805393457691034.smt2,RETURN PROOF
QF_AUFLIA/20170829-Rodin/smt373337730591991193.smt2,RETURN PROOF
QF_AUFLIA/20170829-Rodin/smt6334367605951226396.smt2,RETURN PROOF
QF_AUFLIA/20170829-Rodin/smt3758766264560852005.smt2,RETURN PROOF
QF_AUFLIA/20170829-Rodin/smt6534511334474546878.smt2,RETURN PROOF
QF_AUFLIA/20170829-Rodin/smt1829682051084319908.smt2,RETURN PROOF
QF_AUFLIA/20170829-Rodin/smt4296070423334654308.smt2,RETURN PROOF
QF_AUFLIA/20170829-Rodin/smt5732050528631778495.smt2,RETURN PROOF
QF_AUFLIA/20170829-Rodin/smt4909910871814089418.smt2,UN-UNSAT
QF_AUFLIA/20170829-Rodin/smt2187227346843288353.smt2,RETURN PROOF
QF_AUFLIA/20170829-Rodin/smt6642385862663943481.smt2,RETURN PROOF
QF_AUFLIA/20170829-Rodin/smt1789157312273459318.smt2,RETURN PROOF
QF_AUFLIA/20170829-Rodin/smt2106860836086514151.smt2,RETURN PROOF
QF_AUFLIA/20170829-Rodin/smt5994810375074922742.smt2,RETURN PROOF
QF_AUFLIA/20170829-Rodin/smt4552940212595976610.smt2,RETURN PROOF
QF_AUFLIA/20170829-Rodin/smt8247715440196289156.smt2,UN-UNSAT
QF_AUFLIA/20170829-Rodin/smt7178509395836479705.smt2,RETURN PROOF
QF_AUFLIA/20170829-Rodin/smt1232146482622696854.smt2,RETURN PROOF
QF_AUFLIA/20170829-Rodin/smt7359050099439661129.smt2,RETURN PROOF
QF_AUFLIA/20170829-Rodin/smt2931782982977550988.smt2,UN-UNSAT
QF_AUFLIA/20170829-Rodin/smt2748958072806976140.smt2,RETURN PROOF
QF_AUFLIA/20170829-Rodin/smt616279233519394183.smt2,RETURN PROOF
QF_AUFLIA/20170829-Rodin/smt6071472468091070475.smt2,RETURN PROOF
QF_AUFLIA/20170829-Rodin/smt7218190703470801014.smt2,RETURN PROOF
QF_AUFLIA/20170829-Rodin/smt7811725335601850819.smt2,UN-UNSAT
QF_AUFLIA/20170829-Rodin/smt5192927862320386454.smt2,RETURN PROOF
QF_AUFLIA/20170829-Rodin/smt8513434858697749825.smt2,RETURN PROOF
QF_AUFLIA/20170829-Rodin/smt3004264733300706548.smt2,RETURN PROOF
QF_AUFLIA/20170829-Rodin/smt9116345646566616227.smt2,RETURN PROOF
QF_AUFLIA/20170829-Rodin/smt4574461499410346282.smt2,RETURN PROOF
QF_AUFLIA/20170829-Rodin/smt6879946163714078134.smt2,RETURN PROOF
QF_AUFLIA/20170829-Rodin/smt862348610184470396.smt2,RETURN PROOF
QF_AUFLIA/20170829-Rodin/smt6150185324016898914.smt2,RETURN PROOF
QF_AUFLIA/20170829-Rodin/smt6513374120730325283.smt2,RETURN PROOF
QF_AUFLIA/20170829-Rodin/smt4514744799427321218.smt2,RETURN PROOF
QF_AUFLIA/20170829-Rodin/smt2946635118515808081.smt2,UN-UNSAT
QF_AUFLIA/20170829-Rodin/smt52509716184046872.smt2,RETURN PROOF
QF_AUFLIA/20170829-Rodin/smt6608232286625221829.smt2,RETURN PROOF
QF_AUFLIA/20170829-Rodin/smt1656968675425225632.smt2,RETURN PROOF
