filename,Solve,Parse,Eval,Steps
../smt-lib/QF_UF/TypeSafe/z3.1184131.smt2,0.313,0.251,Eval: 0.006.,15
../smt-lib/QF_UF/TypeSafe/z3.1184163.smt2,0.298,0.246,Eval: 0.006.,15
../smt-lib/QF_UF/TypeSafe/z3.1184147.smt2,0.311,0.251,Eval: 0.006.,15
Total time: 2.418
