filename,Solve,Parse,Eval,Steps
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_brp2.2.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_Heap_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_anderson.4.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_train-gate.3.prop1_ab_reg_max.smt2,0.898,4.706,Eval: 1.061.,291
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_frogs.1.prop1_ab_br_max.smt2,3.596,5.705,Eval: 6.954.,11975
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_adding.5.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_h_b04_ab_cti_max.smt2,0.234,3.070,Eval: 1.438.,171
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_pgm_protocol.2.prop6_ab_reg_max.smt2,0.654,3.256,Eval: 1.087.,36
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_brp2.5.prop3_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_adding.3.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_brp2.1.prop3_ab_reg_max.smt2,0.306,1.412,Eval: 2.055.,69
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_msmie.1.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_cache_coherence_two_ab_br_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_cambridge.5.prop1_ab_reg_max.smt2,0.619,4.278,Eval: 1.514.,403
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_at.3.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_telephony.6.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_anderson.4.prop1_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_protocols.1.prop1_ab_reg_max.smt2,0.496,3.585,Eval: 1.179.,273
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_brp.6.prop1_ab_reg_max.smt2,0.272,0.673,Eval: 0.737.,31
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_msmie.1.prop1_ab_reg_max.smt2,0.258,0.753,Eval: 1.335.,31
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_lamport.8.prop1_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_train-gate.6.prop1_ab_reg_max.smt2,0.238,0.847,Eval: 2.228.,36
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_h_Vending_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_leader_filters.4.prop1_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_pgm_protocol.7.prop2_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_miim_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_brp.1.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_h_b05_ab_reg_max.smt2,0.208,0.826,Eval: 2.045.,56
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_szymanski.3.prop1_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_lifts.1.prop1_ab_reg_max.smt2,2.497,4.623,Eval: 1.003.,1078
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_cyclic_scheduler.2.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_firewire_tree.3.prop3_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_pgm_protocol.2.prop5_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_Huffman_dec_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_lifts.3.prop1_ab_reg_max.smt2,0.266,0.679,Eval: 1.857.,31
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_frogs.1.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_production_cell.4.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_pgm_protocol.6.prop2_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_firewire_tree.4.prop2_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_pgm_protocol.7.prop5_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_szymanski.1.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_sokoban.1.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_lamport_nonatomic.4.prop1_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_h_Barrel_ab_cti_max.smt2,0.231,3.140,Eval: 1.873.,280
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_pgm_protocol.6.prop5_ab_reg_max.smt2,1.108,7.954,Eval: 0.999.,762
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_lamport.6.prop1_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_resistance.2.prop1_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_anderson.8.prop1_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_iprotocol.1.prop1_ab_reg_max.smt2,0.188,0.828,Eval: 1.836.,31
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_cambridge.4.prop2_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_krebs.2.prop1_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_brp.1.prop1_ab_reg_max.smt2,0.523,4.359,Eval: 2.621.,31
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_resistance.1.prop1_ab_reg_max.smt2,1.724,7.840,Eval: 0.842.,616
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_at.7.prop1_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_collision.6.prop1_ab_reg_max.smt2,0.207,0.759,Eval: 1.770.,31
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_anderson.7.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_h_Rrobin_ab_cti_max.smt2,0.502,6.937,Eval: 1.394.,220
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_pipeline_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_exit.4.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_cambridge.1.prop2_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_fischer.1.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_lann.8.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_brp2.3.prop2_ab_reg_max.smt2,0.664,4.863,Eval: 2.438.,36
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_leader_filters.2.prop1_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_cambridge.2.prop2_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_pgm_protocol.1.prop5_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_lann.5.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_pgm_protocol.3.prop5_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_mcs.3.prop1_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_cambridge.7.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_brp2.2.prop1_ab_reg_max.smt2,0.921,4.915,Eval: 2.035.,211
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_rether.2.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_telephony.5.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_firewire_tree.5.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_peterson.4.prop1_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_bakery.5.prop1_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_peg_solitaire.3.prop1_ab_fp_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_brp2.4.prop2_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_cyclic_scheduler.4.prop1_ab_reg_max.smt2,0.531,4.241,Eval: 1.881.,31
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_eq_sdp_v7_ab_cti_max.smt2,1.124,7.785,Eval: 0.661.,215
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_train-gate.2.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_peterson.6.prop1_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_reader_writer.1.prop1_ab_reg_max.smt2,1.085,7.207,Eval: 0.862.,953
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_cambridge.6.prop2_ab_reg_max.smt2,0.597,4.488,Eval: 1.896.,31
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_lamport.5.prop1_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_leader_election.6.prop1_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_fischer.4.prop1_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_leader_election.5.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_schedule_world.1.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_mcs.5.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_peg_solitaire.2.prop1_ab_br_max.smt2,2.408,7.680,Eval: 4.993.,13322
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_leader_filters.4.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_synapse.6.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_pgm_protocol.7.prop6_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_brp.5.prop1_ab_reg_max.smt2,0.371,4.949,Eval: 1.944.,31
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_diagonal_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_train-gate.7.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_extinction.1.prop1_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_h_FIFO_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_resistance.1.prop3_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_needham.3.prop4_ab_reg_max.smt2,0.249,1.008,Eval: 2.036.,36
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_leader_filters.5.prop1_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_pgm_protocol.3.prop2_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_resistance.2.prop3_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_needham.4.prop2_ab_reg_max.smt2,1.616,5.972,Eval: 0.763.,783
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_Heap_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_peterson.1.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_synapse.3.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_lann.1.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_elevator.2.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_rushhour.1.prop1_ab_br_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_gear.2.prop4_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_schedule_world.2.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_exit.1.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_at.5.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_telephony.3.prop1_ab_reg_max.smt2,0.329,2.978,Eval: 1.669.,31
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_peg_solitaire.5.prop1_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_lamport_nonatomic.2.prop1_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_adding.1.prop1_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_firewire_tree.3.prop1_ab_reg_max.smt2,3.944,3.916,Eval: 1.331.,2734
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_rether.1.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_elevator.3.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_iprotocol.7.prop1_ab_reg_max.smt2,0.933,4.633,Eval: 1.035.,303
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_msmie.2.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_peterson.5.prop1_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_telephony.2.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_iprotocol.1.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_miim_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_fischer.5.prop1_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_pgm_protocol.5.prop2_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_lamport_nonatomic.5.prop1_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_sdlx_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_loyd.3.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_driving_phils.4.prop1_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_h_traffic_light_example_ab_cti_max.smt2,0.173,4.512,Eval: 1.388.,165
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_h_traffic_light_example_ab_reg_max.smt2,0.142,1.993,Eval: 1.647.,33
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_firewire_tree.4.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_mcs.4.prop1_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_synabs2_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_pgm_protocol.3.prop6_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_needham.1.prop4_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_firewire_tree.1.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_frogs.3.prop1_ab_br_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_lann.8.prop1_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_sw_ball2004_2_ab_reg_max.smt2,0.389,2.577,Eval: 1.733.,60
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_gear.2.prop4_ab_reg_max.smt2,1.119,4.633,Eval: 1.048.,306
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_frogs.5.prop1_ab_reg_max.smt2,0.326,3.143,Eval: 0.225.,31
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_Huffman_enc_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_szymanski.5.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_extinction.3.prop1_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_krebs.1.prop1_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_mcs.5.prop1_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_pgm_protocol.6.prop6_ab_reg_max.smt2,2.106,4.176,Eval: 0.831.,482
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_swap_two_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_peterson.7.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_plc.3.prop2_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_cambridge.4.prop1_ab_reg_max.smt2,1.560,6.689,Eval: 0.295.,403
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_itc99_b12_ab_fp_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_schedule_world.3.prop1_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_resistance.1.prop3_ab_cti_max.smt2,1.622,7.166,Eval: 0.957.,712
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_pgm_protocol.3.prop5_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_resistance.2.prop2_ab_cti_max.smt2,1.255,4.825,Eval: 1.228.,752
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_lamport.1.prop1_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_mcs.3.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_rether.4.prop1_ab_reg_max.smt2,1.236,4.048,Eval: 1.257.,477
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_bug-1_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_frogs.4.prop1_ab_br_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_peterson.3.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_firewire_tree.5.prop2_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_gear.2.prop3_ab_reg_max.smt2,1.009,3.994,Eval: 0.924.,363
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_cache_coherence_two_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_pgm_protocol.4.prop6_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_rether.1.prop1_ab_reg_max.smt2,0.338,2.232,Eval: 1.668.,31
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_pgm_protocol.4.prop5_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_krebs.3.prop1_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_peg_solitaire.6.prop1_ab_br_max.smt2,3.003,4.750,Eval: 5.096.,9042
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_cambridge.2.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_cambridge.7.prop1_ab_reg_max.smt2,2.356,3.210,Eval: 0.742.,403
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_cambridge.3.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_frogs.3.prop1_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_pgm_protocol.5.prop2_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_peg_solitaire.5.prop1_ab_fp_max.smt2,3.226,5.479,Eval: 4.226.,11851
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_firewire_tree.5.prop2_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_plc.1.prop2_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_schedule_world.1.prop1_ab_reg_max.smt2,0.286,3.078,Eval: 1.226.,31
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_collision.1.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_needham.3.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_swap_three_ab_br_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_frogs.5.prop1_ab_br_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_bakery.5.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_pgm_protocol.5.prop5_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_pouring.1.prop1_ab_reg_max.smt2,0.278,1.456,Eval: 1.303.,31
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_protocols.5.prop1_ab_reg_max.smt2,1.703,4.513,Eval: 0.515.,278
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_exit.3.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_rether.6.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_lamport.3.prop1_ab_reg_max.smt2,0.825,5.806,Eval: 0.996.,112
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_cambridge.4.prop2_ab_reg_max.smt2,0.203,1.299,Eval: 1.173.,31
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_exit.5.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_leader_filters.6.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_frogs.5.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_firewire_tree.5.prop3_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_h_FIFO_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_production_cell.4.prop1_ab_reg_max.smt2,0.259,1.424,Eval: 1.039.,41
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_lamport_nonatomic.3.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_peg_solitaire.1.prop1_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_extinction.2.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_fischer.3.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_sokoban.1.prop1_ab_br_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_szymanski.5.prop1_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_rushhour.2.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_h_TreeArb_ab_br_max.smt2,1.010,6.668,Eval: 1.176.,644
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_needham.2.prop2_ab_reg_max.smt2,0.276,2.328,Eval: 2.103.,37
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_v_Unidec_ab_fp_max.smt2,1.322,6.894,Eval: 1.948.,1675
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_bakery.6.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_brp2.4.prop3_ab_reg_max.smt2,2.906,5.264,Eval: 0.754.,334
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_brp2.5.prop1_ab_reg_max.smt2,1.688,4.349,Eval: 0.907.,211
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_anderson.5.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_frogs.2.prop1_ab_br_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_elevator.5.prop1_ab_reg_max.smt2,1.877,6.122,Eval: 0.531.,572
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_eq_sdp_v4_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_bridge.3.prop1_ab_reg_max.smt2,0.650,5.952,Eval: 1.269.,41
