filename,Solve,Parse,Eval,Steps
../smt-lib/UF/sledgehammer/TypeSafe/uf.1400893.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.1164692.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.1008626.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.982879.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.697342.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.1434973.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.1260342.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.1359248.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.963283.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.1290988.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.900384.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.665501.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.1054231.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.1176848.smt2,0.236,0.352,Eval: 0.119.,139
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.1355352.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.765771.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.659589.smt2,0.062,0.222,Eval: 0.049.,3
../smt-lib/UF/sledgehammer/TypeSafe/uf.855809.smt2,0.358,0.247,Eval: 0.054.,52
../smt-lib/UF/sledgehammer/TypeSafe/uf.683492.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.1345527.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.1297405.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.1352439.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.1098821.smt2,0.304,1.639,Eval: 1.082.,674
../smt-lib/UF/sledgehammer/TypeSafe/uf.675065.smt2,0.238,0.316,Eval: 0.820.,3
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.694208.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.785326.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.951694.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.1306826.smt2,0.067,1.177,Eval: 0.975.,545
../smt-lib/UF/sledgehammer/TypeSafe/uf.743745.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.776259.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.1469410.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.1348248.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.939999.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.1020930.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.865460.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.1180361.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.1291563.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.776553.smt2,unknown,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.970298.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.693372.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.650656.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.1419285.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.670591.smt2,NO PROOF,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.813462.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.970410.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.734366.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.1207211.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.1369619.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.1377807.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.820708.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.649549.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.806179.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.1322704.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.882578.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.636448.smt2,0.297,0.667,Eval: 0.635.,142
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.1468059.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.664748.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.1348559.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.1296512.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.760148.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.1315861.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.1476770.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.1164362.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.1323194.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.1217464.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.983328.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.1289695.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.982102.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.918969.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.794756.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.1068513.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.768864.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.1187575.smt2,0.352,0.345,Eval: 0.430.,15
../smt-lib/UF/sledgehammer/TypeSafe/uf.826276.smt2,0.389,0.753,Eval: 0.520.,277
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.1273038.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.698153.smt2,0.116,1.695,Eval: 0.937.,1174
../smt-lib/UF/sledgehammer/TypeSafe/uf.744284.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.1008378.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.980485.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.1212066.smt2,0.288,0.290,Eval: 0.038.,3
../smt-lib/UF/sledgehammer/TypeSafe/uf.977028.smt2,timeout,,,
