filename,Solve,Parse,Eval,Steps
../smt-lib/QF_UF/eq_diamond/eq_diamond76.smt2,NO PROOF,,,
../smt-lib/QF_UF/eq_diamond/eq_diamond77.smt2,NO PROOF,,,
../smt-lib/QF_UF/eq_diamond/eq_diamond45.smt2,NO PROOF,,,
../smt-lib/QF_UF/eq_diamond/eq_diamond62.smt2,NO PROOF,,,
../smt-lib/QF_UF/eq_diamond/eq_diamond74.smt2,NO PROOF,,,
../smt-lib/QF_UF/eq_diamond/eq_diamond95.smt2,NO PROOF,,,
../smt-lib/QF_UF/eq_diamond/eq_diamond11.smt2,0.285,1.744,Eval: 2.281.,3250
../smt-lib/QF_UF/eq_diamond/eq_diamond93.smt2,NO PROOF,,,
../smt-lib/QF_UF/eq_diamond/eq_diamond61.smt2,NO PROOF,,,
../smt-lib/QF_UF/eq_diamond/eq_diamond24.smt2,NO PROOF,,,
../smt-lib/QF_UF/eq_diamond/eq_diamond78.smt2,NO PROOF,,,
../smt-lib/QF_UF/eq_diamond/eq_diamond47.smt2,NO PROOF,,,
../smt-lib/QF_UF/eq_diamond/eq_diamond26.smt2,NO PROOF,,,
../smt-lib/QF_UF/eq_diamond/eq_diamond94.smt2,NO PROOF,,,
../smt-lib/QF_UF/eq_diamond/eq_diamond34.smt2,NO PROOF,,,
../smt-lib/QF_UF/eq_diamond/eq_diamond57.smt2,NO PROOF,,,
../smt-lib/QF_UF/eq_diamond/eq_diamond56.smt2,NO PROOF,,,
../smt-lib/QF_UF/eq_diamond/eq_diamond15.smt2,1.281,9.883,Eval: 6.671.,49495
../smt-lib/QF_UF/eq_diamond/eq_diamond52.smt2,NO PROOF,,,
../smt-lib/QF_UF/eq_diamond/eq_diamond18.smt2,NO PROOF,,,
../smt-lib/QF_UF/eq_diamond/eq_diamond5.smt2,0.083,0.669,Eval: 0.370.,90
../smt-lib/QF_UF/eq_diamond/eq_diamond30.smt2,NO PROOF,,,
../smt-lib/QF_UF/eq_diamond/eq_diamond50.smt2,NO PROOF,,,
../smt-lib/QF_UF/eq_diamond/eq_diamond32.smt2,NO PROOF,,,
../smt-lib/QF_UF/eq_diamond/eq_diamond21.smt2,NO PROOF,,,
../smt-lib/QF_UF/eq_diamond/eq_diamond99.smt2,NO PROOF,,,
../smt-lib/QF_UF/eq_diamond/eq_diamond81.smt2,NO PROOF,,,
../smt-lib/QF_UF/eq_diamond/eq_diamond79.smt2,NO PROOF,,,
56.211
